player,format,matches,innings_count,total_runs,total_balls,total_fours,total_sixes,dismissals,avg_sr,avg_boundary,avg_dot_pct,highest_score,fifties,hundreds,ducks,batting_avg,consistency,balls_bowled,runs_given,wickets,matches_bowled,dot_balls,overs_bowled,economy,bowling_avg,strike_rate_bowl,dot_pct_bowl,role,formats_played,bat_impact,bowl_impact,impact_score,cluster,pca_x,pca_y
V Jagannivasan,T20I,5.0,5.0,21.0,35.0,2.0,0.0,4.0,42.632,4.386,73.86,12.0,0.0,0.0,2.0,5.25,0.0,,,,,,,,,,,Batter,T20I,7.482114172610199,0.0,4.49,,,
V Jatinder Kumar,T20I,5.0,5.0,18.0,22.0,3.0,0.0,3.0,63.572,12.858,75.0,13.0,0.0,0.0,2.0,6.0,0.0,180.0,236.0,7.0,9.0,79.0,30.0,7.87,33.71,25.71,43.89,Allrounder,T20I,13.16604528393263,45.37053467046535,26.05,1.0,-1.2541281657568566,1.2379176111028314
V Jayant,T20I,6.0,6.0,28.0,53.0,2.0,0.0,5.0,35.199999999999996,1.515,72.485,17.0,0.0,0.0,2.0,5.6,0.0,,,,,,,,,,,Batter,T20I,5.717191960636023,0.0,3.43,,,
V Khanduri,T20I,,,,,,,,,,,,,,,,,72.0,100.0,5.0,4.0,26.0,12.0,8.33,20.0,14.4,36.11,Bowler,T20I,0.0,42.829524008997566,17.13,,,
V Kohli,IPL,271.0,271.0,9155.0,6815.0,827.0,310.0,229.0,119.68693726937268,14.944169741697417,40.457195571955715,113.0,76.0,9.0,12.0,39.98,61.25,251.0,371.0,4.0,26.0,57.0,41.8,8.88,92.75,62.75,22.71,Allrounder,IPL+ODI+T20I,48.28222865361051,31.41325616326384,41.53,3.0,4.0508152340241885,-0.09251142814372043
V Kohli,ODI,296.0,296.0,14675.0,15652.0,1366.0,170.0,250.0,80.71175675675676,8.754966216216216,53.41,183.0,129.0,54.0,17.0,58.7,65.54,662.0,681.0,5.0,50.0,242.0,110.3,6.17,136.2,132.4,36.56,Allrounder,IPL+ODI+T20I,53.02037476676257,38.26903835991005,47.12,2.0,2.275565999122976,-2.713087610490279
V Kohli,T20I,112.0,112.0,3969.0,2917.0,349.0,115.0,84.0,119.86883928571427,14.047946428571429,36.73348214285714,94.0,37.0,0.0,6.0,47.25,65.18,152.0,207.0,4.0,13.0,44.0,25.3,8.18,51.75,38.0,28.95,Allrounder,IPL+ODI+T20I,48.014512287367594,38.22714247569487,44.1,3.0,4.10639345355076,-1.026265870439852
V Marghashayam,T20I,,,,,,,,,,,,,,,,,60.0,102.0,4.0,4.0,22.0,10.0,10.2,25.5,15.0,36.67,Bowler,T20I,0.0,38.40360849055227,15.36,,,
V Mbazo,T20I,33.0,33.0,332.0,378.0,22.0,6.0,29.0,77.64424242424242,5.593939393939394,54.75212121212121,35.0,0.0,0.0,4.0,11.45,15.15,,,,,,,,,,,Batter,T20I,16.277145369535337,0.0,9.77,,,
V Mitari,T20I,5.0,5.0,4.0,11.0,0.0,0.0,2.0,40.0,0.0,60.0,2.0,0.0,0.0,2.0,2.0,0.0,198.0,227.0,12.0,12.0,105.0,33.0,6.88,18.92,16.5,53.03,Allrounder,T20I,4.397696368581027,52.07904714567631,23.47,0.0,-2.8168703708308844,0.8097651476059435
V Nagpaul,T20I,,,,,,,,,,,,,,,,,102.0,106.0,5.0,5.0,43.0,17.0,6.24,21.2,20.4,42.16,Bowler,T20I,0.0,49.19171185017505,19.68,,,
V Nigam,IPL,10.0,10.0,157.0,89.0,18.0,8.0,6.0,144.413,21.853,37.292,39.0,0.0,0.0,1.0,26.17,30.0,288.0,478.0,13.0,18.0,90.0,48.0,9.96,36.77,22.15,31.25,Allrounder,IPL,36.892257432293036,37.13602664207468,36.99,3.0,4.033811546683614,1.1882044996373602
V Permaul,ODI,,,,,,,,,,,,,,,,,331.0,277.0,8.0,7.0,177.0,55.2,5.02,34.62,41.38,53.47,Bowler,ODI,0.0,54.619316341074246,21.85,,,
V Pratap Singh,IPL,,,,,,,,,,,,,,,,,204.0,300.0,10.0,9.0,75.0,34.0,8.82,30.0,20.4,36.76,Bowler,IPL,0.0,41.627139149103,16.65,,,
V Pulibanti,T20I,7.0,7.0,29.0,53.0,5.0,0.0,5.0,55.892857142857146,7.798571428571429,67.5,10.0,0.0,0.0,2.0,5.8,0.0,,,,,,,,,,,Batter,T20I,10.304331681526097,0.0,6.18,,,
V Puthur,IPL,,,,,,,,,,,,,,,,,72.0,109.0,6.0,5.0,24.0,12.0,9.08,18.17,12.0,33.33,Bowler,IPL,0.0,40.559969276800715,16.22,,,
V Ravindran,T20I,19.0,19.0,575.0,395.0,66.0,23.0,18.0,141.38052631578947,22.048947368421057,45.654210526315794,77.0,4.0,0.0,0.0,31.94,63.16,,,,,,,,,,,Batter,T20I,45.47122529505275,0.0,27.28,,,
V Saini,T20I,46.0,46.0,1129.0,869.0,104.0,25.0,36.0,115.65717391304348,13.719565217391304,37.20086956521739,91.0,6.0,0.0,4.0,31.36,54.35,895.0,1101.0,42.0,47.0,387.0,149.2,7.38,26.21,21.31,43.24,Allrounder,T20I,37.84354895929726,50.097419492304596,42.75,3.0,2.6164512917136165,-1.1504691401539913
V Sehwag,IPL,104.0,104.0,2728.0,1755.0,334.0,106.0,96.0,133.58961538461537,22.57509615384615,46.794423076923074,122.0,18.0,2.0,7.0,28.42,45.19,136.0,236.0,6.0,15.0,45.0,22.7,10.4,39.33,22.67,33.09,Allrounder,IPL+ODI+T20I,41.32277146874792,35.902917127700974,39.15,3.0,3.9360898919363128,0.7277422753864213
V Sehwag,ODI,165.0,165.0,5763.0,5442.0,769.0,107.0,159.0,95.26721212121213,15.206060606060609,59.41375757575758,219.0,37.0,10.0,7.0,36.25,55.15,2417.0,2083.0,54.0,86.0,1115.0,402.8,5.17,38.57,44.76,46.13,Allrounder,IPL+ODI+T20I,40.660928482487094,55.93519899423737,46.77,2.0,1.3786447155819137,-2.518958415898112
V Sehwag,T20I,17.0,17.0,386.0,261.0,42.0,16.0,15.0,141.4829411764706,22.421176470588236,42.05823529411765,68.0,2.0,0.0,1.0,25.73,52.94,,,,,,,,,,,Batter,IPL+ODI+T20I,41.452643028406314,0.0,24.87,,,
V Shankar,IPL,63.0,63.0,1233.0,950.0,88.0,48.0,46.0,121.85349206349208,12.217142857142855,34.24650793650794,69.0,7.0,0.0,2.0,26.8,38.1,238.0,344.0,9.0,22.0,82.0,39.7,8.66,38.22,26.44,34.45,Allrounder,IPL+ODI+T20I,33.18158396975565,40.48546164252255,36.1,3.0,2.812215883799401,0.4534406296207058
V Shankar,ODI,7.0,7.0,194.0,205.0,18.0,4.0,5.0,101.76857142857143,11.632857142857144,43.57285714285714,46.0,0.0,0.0,0.0,38.8,57.14,233.0,212.0,4.0,9.0,116.0,38.8,5.46,53.0,58.25,49.79,Allrounder,IPL+ODI+T20I,38.14929069487572,50.6381952605489,43.14,2.0,1.8671222765803066,-2.4769035210105335
V Shankar,T20I,,,,,,,,,,,,,,,,,126.0,191.0,5.0,6.0,41.0,21.0,9.1,38.2,25.2,32.54,Bowler,IPL+ODI+T20I,0.0,38.55307358794518,15.42,,,
V Shaw,T20I,12.0,12.0,109.0,139.0,7.0,4.0,10.0,59.83083333333334,5.0375,68.75583333333334,26.0,0.0,0.0,2.0,10.9,16.67,,,,,,,,,,,Batter,T20I,14.503083397761467,0.0,8.7,,,
V Shukla,ODI,14.0,14.0,312.0,367.0,15.0,13.0,12.0,76.8292857142857,6.652857142857143,55.12285714285714,58.0,1.0,0.0,1.0,26.0,42.86,,,,,,,,,,,Batter,ODI+T20I,26.898219879849513,0.0,16.14,,,
V Shukla,T20I,21.0,21.0,396.0,277.0,35.0,15.0,18.0,113.1295238095238,12.221904761904764,36.23714285714286,52.0,1.0,0.0,2.0,22.0,47.62,,,,,,,,,,,Batter,ODI+T20I,32.27058503828257,0.0,19.36,,,
V Sibanda,ODI,97.0,97.0,2125.0,3374.0,235.0,25.0,89.0,52.00144329896908,6.765670103092783,74.5458762886598,103.0,15.0,1.0,10.0,23.88,36.08,267.0,267.0,3.0,11.0,112.0,44.5,6.0,89.0,89.0,41.95,Allrounder,ODI+T20I,23.66374493581176,43.97673378004927,31.79,2.0,-0.9491820570233203,-0.9290849336828755
V Sibanda,T20I,25.0,25.0,498.0,482.0,52.0,11.0,24.0,96.1776,12.616,54.13399999999999,59.0,1.0,0.0,3.0,20.75,44.0,,,,,,,,,,,Batter,ODI+T20I,29.71614174573713,0.0,17.83,,,
V Sukumaran,ODI,10.0,10.0,194.0,305.0,16.0,6.0,10.0,44.279,4.468999999999999,73.69500000000001,97.0,1.0,0.0,1.0,19.4,20.0,120.0,83.0,3.0,6.0,71.0,20.0,4.15,27.67,40.0,59.17,Allrounder,ODI+T20I,16.264443665373086,58.41186056792113,33.12,0.0,-2.498227433189153,-1.8159373605340225
V Sukumaran,T20I,8.0,8.0,151.0,124.0,15.0,7.0,8.0,92.30625,13.665,60.89125,50.0,1.0,0.0,2.0,18.88,37.5,,,,,,,,,,,Batter,ODI+T20I,27.885946541792112,0.0,16.73,,,
V Suryavanshi,IPL,18.0,18.0,692.0,308.0,56.0,64.0,18.0,193.0188888888889,35.20166666666667,46.23222222222223,103.0,5.0,2.0,2.0,38.44,66.67,,,,,,,,,,,Batter,IPL,58.57572138608088,0.0,35.15,,,
V Vijh,T20I,38.0,38.0,727.0,647.0,50.0,25.0,33.0,98.7342105263158,9.977631578947369,46.047105263157896,53.0,1.0,0.0,3.0,22.03,42.11,671.0,908.0,39.0,35.0,220.0,111.8,8.12,23.28,17.21,32.79,Allrounder,T20I,28.904268671169888,45.137152277707656,35.4,3.0,1.6545199668862547,0.3012403723925124
V Viyaskanth,IPL,,,,,,,,,,,,,,,,,60.0,90.0,1.0,3.0,19.0,10.0,9.0,90.0,60.0,31.67,Bowler,IPL,0.0,33.93255117501286,13.57,,,
V Zanko,T20I,9.0,9.0,57.0,150.0,6.0,0.0,9.0,25.397777777777776,2.786666666666666,84.38888888888889,16.0,0.0,0.0,3.0,6.33,0.0,,,,,,,,,,,Batter,T20I,5.550743482117382,0.0,3.33,,,
V Zimonjic,T20I,22.0,22.0,220.0,199.0,22.0,3.0,15.0,93.33136363636363,8.42590909090909,46.64545454545455,34.0,0.0,0.0,2.0,14.67,22.73,589.0,784.0,27.0,29.0,293.0,98.2,7.98,29.04,21.81,49.75,Allrounder,T20I,21.45727027545075,49.228087840439855,32.57,1.0,0.2883569817609827,0.2573991244105618
VB Chikkannaiah,T20I,20.0,20.0,416.0,413.0,30.0,12.0,19.0,88.989,9.2735,52.8875,81.0,3.0,0.0,1.0,21.89,30.0,,,,,,,,,,,Batter,T20I,25.387779692008383,0.0,15.23,,,
VC Drakes,ODI,9.0,9.0,58.0,123.0,3.0,0.0,7.0,35.80555555555556,1.7033333333333334,74.0788888888889,25.0,0.0,0.0,2.0,8.29,11.11,617.0,465.0,15.0,12.0,390.0,102.8,4.52,31.0,41.13,63.21,Allrounder,ODI,8.931899167507696,59.735474648535565,29.25,0.0,-3.5112990585566783,-1.1919749164913287
VD Adewoye,T20I,41.0,41.0,431.0,355.0,35.0,19.0,33.0,92.96829268292684,9.618048780487804,54.77146341463415,49.0,0.0,0.0,7.0,13.06,17.07,287.0,394.0,17.0,21.0,105.0,47.8,8.24,23.18,16.88,36.59,Allrounder,T20I,20.26651730138779,44.03797481955926,29.78,1.0,0.44879560880474667,1.160001977321718
VD Philander,ODI,18.0,18.0,151.0,213.0,14.0,0.0,11.0,64.72055555555556,7.209444444444445,60.806666666666665,30.0,0.0,0.0,3.0,13.73,11.11,1279.0,1015.0,41.0,28.0,794.0,213.2,4.76,24.76,31.2,62.08,Allrounder,ODI+T20I,15.645102672177284,61.78298580961818,34.1,0.0,-1.905614530296641,-1.3033420868102032
VD Philander,T20I,,,,,,,,,,,,,,,,,83.0,118.0,4.0,6.0,39.0,13.8,8.55,29.5,20.75,46.99,Bowler,ODI+T20I,0.0,44.93492310244589,17.97,,,
VE Tembo,T20I,14.0,14.0,138.0,131.0,12.0,6.0,12.0,86.48428571428572,11.726428571428572,63.24071428571428,28.0,0.0,0.0,4.0,11.5,14.29,,,,,,,,,,,Batter,T20I,19.468429186694785,0.0,11.68,,,
VG Arora,IPL,11.0,11.0,10.0,27.0,0.0,0.0,4.0,53.029999999999994,0.0,56.060909090909085,2.0,0.0,0.0,4.0,2.5,0.0,866.0,1425.0,47.0,42.0,327.0,144.3,9.88,30.32,18.43,37.76,Allrounder,IPL,5.781894896816509,43.06076976501164,20.69,1.0,-1.5802510425525067,2.53909736935103
VJ Kingma,ODI,10.0,10.0,15.0,48.0,0.0,1.0,7.0,27.008999999999997,0.833,77.991,9.0,0.0,0.0,4.0,2.14,0.0,1208.0,1059.0,38.0,27.0,764.0,201.3,5.26,27.87,31.79,63.25,Allrounder,ODI+T20I,3.5632439671397265,60.53546694063934,26.35,0.0,-4.197877245490399,-0.47661670518022314
VJ Kingma,T20I,5.0,5.0,9.0,17.0,0.0,0.0,2.0,44.888,0.0,57.334,4.0,0.0,0.0,2.0,4.5,0.0,476.0,625.0,21.0,24.0,241.0,79.3,7.88,29.76,22.67,50.63,Allrounder,ODI+T20I,5.654967205247161,49.106894375269185,23.04,0.0,-2.354474706082209,1.1691736390144154
VM Nyauchi,ODI,5.0,5.0,43.0,52.0,5.0,1.0,5.0,72.33,8.136,66.704,26.0,0.0,0.0,1.0,8.6,20.0,402.0,363.0,7.0,10.0,251.0,67.0,5.42,51.86,57.43,62.44,Allrounder,ODI,16.88125832773777,55.10256159722523,32.17,0.0,-1.7699748454918178,-1.030133129653545
VM Vaghela,T20I,,,,,,,,,,,,,,,,,60.0,41.0,7.0,3.0,33.0,10.0,4.1,5.86,8.57,55.0,Bowler,T20I,0.0,59.33683461697855,23.73,,,
VN Veetil,T20I,,,,,,,,,,,,,,,,,124.0,166.0,4.0,7.0,35.0,20.7,8.02,41.5,31.0,28.23,Bowler,T20I,0.0,39.176029424014914,15.67,,,
VP Thamotharam,T20I,52.0,52.0,1179.0,827.0,77.0,75.0,47.0,123.49596153846154,14.907307692307691,43.336730769230776,104.0,8.0,1.0,2.0,25.09,44.23,737.0,964.0,31.0,45.0,293.0,122.8,7.85,31.1,23.77,39.76,Allrounder,T20I,35.197647655235286,46.553353305256834,39.74,3.0,2.465946807722571,-0.31093768443569003
VR Aaron,IPL,12.0,12.0,50.0,72.0,2.0,2.0,4.0,65.68666666666667,5.334166666666666,60.92333333333334,17.0,0.0,0.0,4.0,12.5,0.0,994.0,1527.0,44.0,50.0,418.0,165.7,9.22,34.7,22.59,42.05,Allrounder,IPL+ODI,12.35182050704098,45.22023537303653,25.5,1.0,-0.9782657716654325,1.589882396318646
VR Aaron,ODI,,,,,,,,,,,,,,,,,380.0,427.0,11.0,9.0,191.0,63.3,6.75,38.82,34.55,50.26,Bowler,IPL+ODI,0.0,49.78177413450052,19.91,,,
VR Iyer,IPL,58.0,58.0,1509.0,1099.0,138.0,67.0,50.0,125.43172413793104,16.536206896551725,41.06310344827586,104.0,13.0,1.0,2.0,30.18,44.83,81.0,145.0,3.0,9.0,18.0,13.5,10.74,48.33,27.0,22.22,Allrounder,IPL+T20I,38.18007152017695,30.714282450403903,35.19,3.0,3.9483095687375007,1.4080555203285559
VR Iyer,T20I,7.0,7.0,133.0,82.0,15.0,5.0,4.0,159.94,26.99285714285714,33.214285714285715,35.0,0.0,0.0,0.0,33.25,57.14,,,,,,,,,,,Batter,IPL+T20I,48.14830050953567,0.0,28.89,,,
VRV Singh,IPL,,,,,,,,,,,,,,,,,360.0,549.0,12.0,18.0,121.0,60.0,9.15,45.75,30.0,33.61,Bowler,IPL+ODI,0.0,38.82470538805988,15.53,,,
VRV Singh,ODI,,,,,,,,,,,,,,,,,72.0,106.0,0.0,2.0,40.0,12.0,8.83,,,55.56,Bowler,IPL+ODI,0.0,28.83254398766418,11.53,,,
VS Malik,IPL,,,,,,,,,,,,,,,,,205.0,268.0,6.0,13.0,89.0,34.2,7.84,44.67,34.17,43.41,Bowler,IPL,0.0,44.304109060811854,17.72,,,
VS Padhaal,T20I,28.0,28.0,434.0,426.0,39.0,8.0,25.0,86.8717857142857,9.276428571428571,51.28107142857142,58.0,1.0,0.0,3.0,17.36,28.57,,,,,,,,,,,Batter,T20I,23.30321169921949,0.0,13.98,,,
VS Solanki,ODI,33.0,33.0,829.0,1151.0,105.0,4.0,30.0,61.95212121212121,7.717575757575758,66.69424242424242,106.0,6.0,1.0,2.0,27.63,39.39,81.0,80.0,1.0,5.0,40.0,13.5,5.93,80.0,81.0,49.38,Allrounder,ODI,26.150711995579268,47.023276402857896,34.5,2.0,-0.503548784981286,-1.5054966579887605
VV Morea,ODI,8.0,8.0,142.0,224.0,13.0,1.0,8.0,46.69125,4.57875,73.75874999999999,52.0,1.0,0.0,1.0,17.75,37.5,,,,,,,,,,,Batter,ODI,19.509599565228207,0.0,11.71,,,
VVS Laxman,IPL,20.0,20.0,282.0,267.0,33.0,5.0,16.0,79.26849999999999,9.7275,55.959,52.0,1.0,0.0,4.0,17.62,25.0,,,,,,,,,,,Batter,IPL+ODI,22.142695142913922,0.0,13.29,,,
VVS Laxman,ODI,27.0,27.0,828.0,1116.0,80.0,1.0,23.0,63.01074074074074,6.5092592592592595,63.43296296296297,107.0,5.0,4.0,1.0,36.0,51.85,,,,,,,,,,,Batter,IPL+ODI,30.84012527688006,0.0,18.5,,,
VY Mahesh,IPL,5.0,5.0,15.0,27.0,0.0,0.0,2.0,52.0,0.0,56.0,6.0,0.0,0.0,1.0,7.5,0.0,339.0,511.0,21.0,17.0,130.0,56.5,9.04,24.33,16.14,38.35,Allrounder,IPL,7.280835066389377,43.13581421661371,21.62,1.0,-1.5169635725267792,2.061660055395441
Vichanath Singh,T20I,9.0,9.0,54.0,95.0,1.0,0.0,7.0,59.82555555555556,0.741111111111111,49.382222222222225,18.0,0.0,0.0,0.0,7.71,0.0,213.0,205.0,6.0,11.0,94.0,35.5,5.77,34.17,35.5,44.13,Allrounder,T20I,8.38745925218908,49.88137553394098,24.99,0.0,-1.7249064838562191,0.6925237637229494
Vijaykumar Vyshak,IPL,6.0,6.0,16.0,16.0,0.0,1.0,2.0,57.63833333333333,2.0833333333333335,54.86166666666667,13.0,0.0,0.0,2.0,8.0,0.0,501.0,884.0,26.0,24.0,142.0,83.5,10.59,34.0,19.27,28.34,Allrounder,IPL,8.82523352829791,36.28021885329893,19.81,1.0,-0.645743576299276,3.056442071517203
Vikramjit Singh,ODI,45.0,45.0,1304.0,1820.0,143.0,16.0,43.0,66.68688888888889,8.917555555555555,67.91222222222223,110.0,9.0,1.0,1.0,30.33,53.33,246.0,261.0,7.0,14.0,131.0,41.0,6.37,37.29,35.14,53.25,Allrounder,ODI+T20I,30.97038647261926,51.305743421747835,39.1,2.0,-0.11627408232984171,-2.0275125800336773
Vikramjit Singh,T20I,27.0,27.0,400.0,354.0,33.0,17.0,27.0,91.8488888888889,10.94074074074074,55.279629629629625,52.0,1.0,0.0,3.0,14.81,37.04,99.0,169.0,6.0,8.0,26.0,16.5,10.24,28.17,16.5,26.26,Allrounder,ODI+T20I,25.33411294585249,34.99063898796497,29.2,3.0,1.5700618659963774,1.8245342087904188
Vinay Ravi,T20I,26.0,26.0,199.0,196.0,14.0,6.0,18.0,102.43692307692308,12.253076923076922,49.52384615384615,24.0,0.0,0.0,3.0,11.06,7.69,728.0,844.0,37.0,39.0,385.0,121.3,6.96,22.81,19.68,52.88,Allrounder,T20I,19.723424259049125,53.87219240887323,33.38,1.0,0.02399374704829355,0.1903556643822946
Vineet Shah,T20I,9.0,9.0,122.0,140.0,10.0,1.0,7.0,94.40222222222222,6.831111111111111,41.30555555555556,39.0,0.0,0.0,1.0,17.43,22.22,,,,,,,,,,,Batter,T20I,21.682333232563323,0.0,13.01,,,
Virandeep Singh,T20I,101.0,101.0,2954.0,2343.0,263.0,114.0,86.0,111.39653465346534,14.717821782178218,46.4450495049505,96.0,22.0,0.0,7.0,34.35,57.43,1617.0,1519.0,103.0,87.0,752.0,269.5,5.64,14.75,15.7,46.51,Allrounder,T20I,40.663317523422876,61.52564547421538,49.01,2.0,1.9808123365177637,-2.3707067521548435
Virendra Kumar,T20I,,,,,,,,,,,,,,,,,60.0,74.0,4.0,4.0,34.0,10.0,7.4,18.5,15.0,56.67,Bowler,T20I,0.0,51.389869956800965,20.56,,,
Virk Ali,T20I,8.0,8.0,153.0,170.0,10.0,4.0,8.0,74.3675,6.2175,56.94,53.0,2.0,0.0,1.0,19.12,25.0,,,,,,,,,,,Batter,T20I,20.79797292838591,0.0,12.48,,,
Vishal Sharma,T20I,8.0,8.0,65.0,94.0,3.0,1.0,8.0,58.19375,4.6475,63.80125,23.0,0.0,0.0,2.0,8.12,12.5,,,,,,,,,,,Batter,T20I,12.46794983990538,0.0,7.48,,,
Vishaul Singh,T20I,8.0,8.0,70.0,105.0,2.0,0.0,7.0,53.67125,0.7575,54.557500000000005,30.0,0.0,0.0,1.0,10.0,25.0,,,,,,,,,,,Batter,T20I,13.546623395931512,0.0,8.13,,,
Vishil Patel,T20I,7.0,7.0,15.0,42.0,0.0,0.0,3.0,36.44,0.0,65.60142857142857,6.0,0.0,0.0,2.0,5.0,0.0,228.0,274.0,14.0,13.0,100.0,38.0,7.21,19.57,16.29,43.86,Allrounder,T20I,5.020556710926251,48.59168059366667,22.45,0.0,-2.6219889266366794,1.1969435988793389
Vishnu Vinod,IPL,6.0,6.0,56.0,57.0,3.0,3.0,6.0,90.515,8.055,46.03333333333333,30.0,0.0,0.0,0.0,9.33,16.67,,,,,,,,,,,Batter,IPL,18.124114868698257,0.0,10.87,,,
Vraj Patel,T20I,6.0,6.0,10.0,16.0,0.0,0.0,2.0,66.66666666666667,0.0,49.998333333333335,4.0,0.0,0.0,1.0,5.0,0.0,1242.0,1129.0,80.0,57.0,643.0,207.0,5.45,14.11,15.52,51.77,Allrounder,T20I,7.861408841252068,61.51320823273714,29.32,0.0,-2.233230074349079,0.13543216648100842
W Barresi,ODI,37.0,37.0,882.0,1157.0,97.0,12.0,34.0,62.96675675675676,6.864054054054054,66.76054054054053,137.0,4.0,1.0,3.0,25.94,45.95,,,,,,,,,,,Batter,ODI+T20I,26.513425447425384,0.0,15.91,,,
W Barresi,T20I,37.0,37.0,750.0,644.0,65.0,21.0,30.0,108.57351351351352,13.850270270270272,47.08108108108108,75.0,4.0,0.0,3.0,25.0,32.43,,,,,,,,,,,Batter,ODI+T20I,30.662600830841875,0.0,18.4,,,
W Behr,T20I,,,,,,,,,,,,,,,,,108.0,108.0,8.0,6.0,57.0,18.0,6.0,13.5,13.5,52.78,Bowler,T20I,0.0,53.97864297671202,21.59,,,
W Boshoff,T20I,20.0,20.0,314.0,335.0,17.0,7.0,16.0,79.285,5.357,49.12,51.0,1.0,0.0,1.0,19.62,40.0,,,,,,,,,,,Batter,T20I,23.989088923239784,0.0,14.39,,,
W Jaffer,IPL,8.0,8.0,130.0,121.0,14.0,3.0,7.0,86.93,11.51875,57.465,50.0,1.0,0.0,1.0,18.57,25.0,,,,,,,,,,,Batter,IPL,23.901000125473278,0.0,14.34,,,
W Kokaua,T20I,,,,,,,,,,,,,,,,,60.0,106.0,6.0,4.0,21.0,10.0,10.6,17.67,10.0,35.0,Bowler,T20I,0.0,37.824878779374785,15.13,,,
W Madhevere,ODI,34.0,34.0,751.0,950.0,70.0,5.0,32.0,64.5264705882353,5.781470588235294,58.89617647058824,72.0,6.0,0.0,1.0,23.47,41.18,746.0,661.0,15.0,26.0,335.0,124.3,5.32,44.07,49.73,44.91,Allrounder,ODI+T20I,24.6285128595077,51.14439336136316,35.23,2.0,-0.4377722510554425,-1.3297765850033973
W Madhevere,T20I,65.0,65.0,1164.0,1006.0,128.0,16.0,57.0,96.34276923076922,11.93476923076923,49.79015384615385,73.0,7.0,0.0,6.0,20.42,35.38,408.0,487.0,15.0,35.0,150.0,68.0,7.16,32.47,27.2,36.76,Allrounder,ODI+T20I,28.0879161099315,45.50189169535528,35.05,3.0,1.2652781446917776,0.019787187860247114
W Maximo,T20I,11.0,11.0,120.0,172.0,10.0,0.0,11.0,66.4309090909091,4.883636363636364,55.655454545454546,25.0,0.0,0.0,0.0,10.91,9.09,,,,,,,,,,,Batter,T20I,13.547444105847188,0.0,8.13,,,
W Miyauchi,T20I,26.0,26.0,411.0,405.0,36.0,3.0,20.0,89.43884615384614,7.010769230769231,42.86,72.0,2.0,0.0,2.0,20.55,30.77,,,,,,,,,,,Batter,T20I,24.150357498395405,0.0,14.49,,,
W Mwayenga,ODI,,,,,,,,,,,,,,,,,72.0,86.0,1.0,2.0,35.0,12.0,7.17,86.0,72.0,48.61,Bowler,ODI,0.0,43.59849955290363,17.44,,,
W Nalisa,T20I,14.0,14.0,80.0,76.0,7.0,1.0,8.0,80.23857142857142,5.089285714285714,42.90642857142858,31.0,0.0,0.0,2.0,10.0,7.14,552.0,662.0,30.0,26.0,223.0,92.0,7.2,22.07,18.4,40.4,Allrounder,T20I,14.249120359717828,48.80626469566383,28.07,1.0,-0.31523835508057774,1.0601413761221936
W Ngowhuad,T20I,8.0,8.0,6.0,18.0,0.0,0.0,3.0,25.0,0.0,78.125,3.0,0.0,0.0,4.0,2.0,0.0,193.0,323.0,17.0,12.0,84.0,32.2,10.03,19.0,11.35,43.52,Allrounder,T20I,2.987921932490801,42.67918928842104,18.86,0.0,-2.9263638903019427,2.246436109997842
W Niyitanga,T20I,41.0,41.0,501.0,607.0,28.0,19.0,37.0,71.31414634146341,7.459268292682927,60.57951219512196,55.0,2.0,0.0,4.0,13.54,21.95,,,,,,,,,,,Batter,T20I,18.629717885135722,0.0,11.18,,,
W O'Rourke,IPL,,,,,,,,,,,,,,,,,62.0,132.0,6.0,3.0,15.0,10.3,12.82,22.0,10.33,24.19,Bowler,IPL+ODI+T20I,0.0,29.225514806933575,11.69,,,
W O'Rourke,ODI,6.0,6.0,13.0,31.0,0.0,0.0,4.0,39.64666666666667,0.0,63.68666666666667,6.0,0.0,0.0,0.0,3.25,0.0,982.0,948.0,27.0,20.0,561.0,163.7,5.79,35.11,36.37,57.13,Allrounder,IPL+ODI+T20I,4.763424518743667,55.83491821088657,25.19,0.0,-3.2307113797152076,0.10298921990437554
W O'Rourke,T20I,,,,,,,,,,,,,,,,,162.0,195.0,7.0,7.0,78.0,27.0,7.22,27.86,23.14,48.15,Bowler,IPL+ODI+T20I,0.0,48.60570016701776,19.44,,,
W Peatfield,T20I,,,,,,,,,,,,,,,,,336.0,319.0,21.0,16.0,180.0,56.0,5.7,15.19,16.0,53.57,Bowler,T20I,0.0,55.95546265792434,22.38,,,
W Viraliliu,T20I,,,,,,,,,,,,,,,,,66.0,106.0,1.0,5.0,29.0,11.0,9.64,106.0,66.0,43.94,Bowler,T20I,0.0,35.13248539426452,14.05,,,
W Wotu,T20I,18.0,18.0,171.0,169.0,5.0,12.0,13.0,84.23666666666666,8.41,55.788333333333334,25.0,0.0,0.0,4.0,13.15,11.11,110.0,144.0,5.0,10.0,41.0,18.3,7.87,28.8,22.0,37.27,Allrounder,T20I,17.786870770809465,43.48507254197963,28.07,1.0,0.016870791258752186,1.1670978108224075
WA Agar,ODI,,,,,,,,,,,,,,,,,66.0,44.0,0.0,2.0,47.0,11.0,4.0,,,71.21,Bowler,ODI,0.0,44.288212132059364,17.72,,,
WA Mota,IPL,8.0,8.0,56.0,75.0,2.0,0.0,5.0,71.8475,0.96125,35.33125,25.0,0.0,0.0,0.0,11.2,12.5,72.0,98.0,4.0,7.0,25.0,12.0,8.17,24.5,18.0,34.72,Allrounder,IPL,13.221506045029445,42.28005579649617,24.84,1.0,-0.037235760975914495,1.6522710015801014
